"Num";"Pi";"Es";"Azim_gr";"Pen_gr";"Dia_cm";"DistS_m";"Haut_m";"Etat";"Aspect";"Rem"
50;"p4";"PIAB";52.5;-5;43.8;12.78;25.4;1;0;
51;"p4";"PIAB";64;-12;40.8;15.13;25.6;1;0;
52;"p4";"PIAB";80;-16.5;32.2;12.79;21.3;1;0;
53;"p4";"PIAB";73;-16.5;27.8;14.88;18.6;1;0;
54;"p4";"PIAB";72.5;-15.5;14.8;15.18;8.8;2;0;"cc"
55;"p4";"PIAB";82;-18.5;30.9;14.92;19.9;1;0;
56;"p4";"PIAB";88;-16;24.3;6.22;17.1;1;0;
57;"p4";"PIAB";87;-16;13.7;4.91;12.8;1;0;"double"
58;"p4";"PIAB";88;-16;24.3;4.93;17.3;1;0;
59;"p4";"PIAB";102;-18.5;11.2;4.86;12.81;1;0;
60;"p4";"PIAB";109;-19;25.5;4.82;17.6;1;0;
61;"p4";"PIAB";148.5;-24;23.6;2.97;19.5;1;0;
62;"p4";"PIAB";149;-24;28.5;7.46;18.8;1;0;
63;"p4";"PIAB";152.5;-24;42.4;8.28;25.9;1;0;
64;"p4";"PIAB";154.5;-24;30.2;9.63;16.6;1;0;
65;"p4";"PIAB";130;-25;42;11.71;23.3;1;0;
66;"p4";"PIAB";130;-27;16.2;15.35;12.8;1;0;
67;"p4";"PIAB";133;-27;29.4;16.04;18.1;1;0;
68;"p4";"PIAB";137;-26.5;17.4;14.82;17.3;1;0;
69;"p4";"PIAB";150;-27.5;29.8;15.94;19.7;1;0;
70;"p4";"PIAB";151.5;-27;11.1;15.79;11.1;3;0;"sec"
71;"p4";"PIAB";161;-24;20.8;13.91;19.8;1;0;
72;"p4";"PIAB";163.5;-24;20.5;13.91;16.4;1;0;
73;"p4";"PIAB";168;-23;17.2;10.05;15.9;1;0;
74;"p4";"PIAB";160.5;-23;11.2;5.98;10;3;0;"sec"
75;"p4";"PIAB";170.5;-21;20.5;5.75;20.4;1;0;
76;"p4";"PIAB";177.5;-21;28.1;8.19;21.6;1;0;
77;"p4";"PIAB";180.2;-20;15.4;9.49;14.3;1;0;
78;"p4";"PIAB";182.5;-20.5;31;12.04;21.6;1;0;
79;"p4";"PIAB";187.5;-19;20.8;14.69;18.6;1;0;
80;"p4";"PIAB";192;-19;22.5;14.07;16.2;1;0;
81;"p4";"PIAB";188;-19;18.1;13.82;15.6;1;0;
82;"p4";"PIAB";192;-18;27.1;11.88;19.8;1;0;
83;"p4";"PIAB";193;-15;36.8;7.93;24.3;1;0;
84;"p4";"PIAB";203;-14;23.9;7.86;20.6;1;1;"pench"
85;"p4";"PIAB";200;-16;25.5;13.42;20.5;1;0;
86;"p4";"PIAB";203;-15;22.7;13.49;17;2;0;"cc"
87;"p4";"PIAB";221.5;-8.5;18.2;12.63;18.1;1;0;
88;"p4";"PISY";230;-5;30.5;13.83;15.3;2;0;"cc"
89;"p4";"PIAB";236;3;10.6;13.82;7.1;1;0;
90;"p4";"PIAB";241;0;21.5;13.74;19.9;1;0;
91;"p4";"PIAB";233.5;-3.5;13.8;11.98;12.6;1;0;
92;"p4";"PIAB";235.5;-1.5;36.4;10.06;22.5;1;0;
93;"p4";"PIAB";227;-8;28.6;8.29;21.1;1;0;
94;"p4";"PIAB";228;-4;31.2;5.97;21.7;1;0;
95;"p4";"PIAB";212;-10;16.9;6.18;14.8;1;0;
96;"p4";"PIAB";212;-7;19.3;3.47;16.7;1;0;
97;"p4";"PIAB";225;0;19.8;1.84;18;1;0;
98;"p4";"PIAB";252;4.5;25.3;12.15;20.1;1;0;
99;"p4";"PIAB";254;4.5;8;12.87;5.5;1;0;
100;"p4";"PIAB";254;4.5;12.4;13.18;7.3;1;0;
101;"p4";"PIAB";253;4.5;19.1;13.49;12.4;2;0;"cc"
102;"p4";"PIAB";250;4;20.5;13.33;20.8;1;0;
