niveau,ser,greco,espar,n_plac_presence,n_plac_maille,prelev_ha_an_present,prelev_ha_an_maille,taux_presence,libelle_essence,millesime,source
greco,,C,11,1082,14721,5.5525,0.4081,0.0735,Charme,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,12P,8,14721,7.5141,0.0041,5e-04,Bouleau pubescent,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,12V,146,14721,5.047,0.0501,0.0099,Bouleau verruqueux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,13G,64,14721,7.0743,0.0308,0.0043,Aulne glutineux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,14,101,14721,10.4761,0.0719,0.0069,Robinier faux acacia,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,15P,15,14721,5.8591,0.006,0.001,Érable plane,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,15S,95,14721,4.0657,0.0262,0.0065,Érable sycomore,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,17C,342,14721,10.3582,0.2406,0.0232,Frêne commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,18C,21,14721,3.2272,0.0046,0.0014,Orme champêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,18M,3,14721,1.5975,3e-04,2e-04,Orme de montagne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,19,85,14721,40.6813,0.2349,0.0058,Peuplier cultivé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,20G,29,14721,5.5219,0.0109,0.002,Tilleul à grandes feuilles,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,20P,49,14721,5.5253,0.0184,0.0033,Tilleul à petites feuilles,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,21C,190,14721,2.8477,0.0368,0.0129,Érable champêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,22C,1,14721,2.163,1e-04,1e-04,Cerisier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,22G,4,14721,1.6286,4e-04,3e-04,Cerisier à grappes,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,22M,75,14721,4.6031,0.0235,0.0051,Merisier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,23AB,40,14721,1.6889,0.0046,0.0027,Alisier blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,23PC,8,14721,1.7916,0.001,5e-04,Poirier commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,23PD,3,14721,1.7411,4e-04,2e-04,Prunier domestique,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,23PM,6,14721,1.696,7e-04,4e-04,Pommier sauvage,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,23SO,6,14721,1.5356,6e-04,4e-04,Sorbier des oiseleurs,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,24,106,14721,9.9125,0.0714,0.0072,Tremble,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,25B,8,14721,4.3215,0.0023,5e-04,Saule blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,25C,2,14721,0.9764,1e-04,1e-04,Saule cendré,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,25FR,1,14721,1.8068,1e-04,1e-04,Saule cassant,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,25M,72,14721,1.6417,0.008,0.0049,Saule marsault,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,27C,5,14721,2.2001,7e-04,3e-04,Noyer commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,29EN,1,14721,6.9482,5e-04,1e-04,Érable negundo,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,31,93,14721,1.2225,0.0077,0.0063,Noisetier coudrier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,332G,1,14721,2.4284,2e-04,1e-04,,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,33G,2,14721,16.2001,0.0022,1e-04,Peuplier grisard,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,33N,1,14721,36.0959,0.0025,1e-04,Peuplier noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,38AU,2,14721,1.2243,2e-04,1e-04,Cytise aubour,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,39,4,14721,0.2656,1e-04,3e-04,Cornouiller mâle,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,41,44,14721,1.318,0.0039,0.003,Alisier torminal,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,49AE,3,14721,0.3037,1e-04,2e-04,Aubépine épineuse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,49AM,38,14721,0.6819,0.0018,0.0026,Aubépine monogyne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,49BS,1,14721,0.6353,0,1e-04,Buis,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,49EV,1,14721,0.5001,0,1e-04,Fusain d'Europe,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,49IA,2,14721,1.1037,1e-04,1e-04,Houx,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,49PM,3,14721,1.6445,3e-04,2e-04,Cerisier de Sainte Lucie,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,49PS,1,14721,1.5171,1e-04,1e-04,Prunelier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,49RC,2,14721,0.539,1e-04,1e-04,Nerprun purgatif,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,49SN,5,14721,1.0547,4e-04,3e-04,Sureau noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,51,1,14721,18.166,0.0012,1e-04,Pin maritime,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,52,89,14721,14.1843,0.0858,0.006,Pin sylvestre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,53CO,3,14721,8.5384,0.0017,2e-04,Pin laricio de Corse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,54,46,14721,16.5905,0.0518,0.0031,Pin noir d'Autriche,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,56,2,14721,15.9625,0.0022,1e-04,Pin Weymouth,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,61,63,14721,11.5794,0.0496,0.0043,Sapin pectiné,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,62,276,14721,23.9258,0.4486,0.0187,Épicéa commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,63,6,14721,27.4751,0.0112,4e-04,Mélèze d'Europe,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,64,81,14721,17.3834,0.0956,0.0055,Douglas,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,68TG,1,14721,19.7973,0.0013,1e-04,Thuya géant,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,69JC,2,14721,0.5509,1e-04,1e-04,Genévrier commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,71,2,14721,1.9565,3e-04,1e-04,Sapin de Nordmann,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,72V,7,14721,22.094,0.0105,5e-04,Sapin de Vancouver,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,73,1,14721,11.0119,7e-04,1e-04,Épicéa de Sitka,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,C,74J,1,14721,9.1226,6e-04,1e-04,Mélèze du Japon,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,02,21,3793,7.6878,0.0426,0.0055,Chêne pédonculé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,03,129,3793,10.3338,0.3515,0.034,Chêne sessile,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,04,5,3793,5.123,0.0068,0.0013,Chêne rouge,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,09,446,3793,10.2157,1.2012,0.1176,Hêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,10,12,3793,6.3809,0.0202,0.0032,Châtaignier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,11,75,3793,4.8591,0.0961,0.0198,Charme,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,12V,43,3793,3.1668,0.0359,0.0113,Bouleau verruqueux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,13G,13,3793,6.2582,0.0214,0.0034,Aulne glutineux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,14,4,3793,5.2152,0.0055,0.0011,Robinier faux acacia,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,15P,1,3793,3.1235,8e-04,3e-04,Érable plane,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,15S,27,3793,5.0146,0.0357,0.0071,Érable sycomore,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,17C,38,3793,16.975,0.1701,0.01,Frêne commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,18C,1,3793,0.8866,2e-04,3e-04,Orme champêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,18M,1,3793,6.0203,0.0016,3e-04,Orme de montagne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,19,2,3793,53.3092,0.0281,5e-04,Peuplier cultivé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,20P,1,3793,6.4489,0.0017,3e-04,Tilleul à petites feuilles,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,22G,1,3793,6.1778,0.0016,3e-04,Cerisier à grappes,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,22M,6,3793,7.2105,0.0114,0.0016,Merisier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,23AB,2,3793,0.5289,3e-04,5e-04,Alisier blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,23PD,1,3793,1.5532,4e-04,3e-04,Prunier domestique,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,23SO,1,3793,2.1804,6e-04,3e-04,Sorbier des oiseleurs,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,24,9,3793,3.6003,0.0085,0.0024,Tremble,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,25M,12,3793,2.1869,0.0069,0.0032,Saule marsault,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,31,8,3793,0.7068,0.0015,0.0021,Noisetier coudrier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,49AM,2,3793,1.03,5e-04,5e-04,Aubépine monogyne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,49PS,1,3793,0.2616,1e-04,3e-04,Prunelier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,49SN,1,3793,0.2796,1e-04,3e-04,Sureau noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,52,106,3793,10.0845,0.2818,0.0279,Pin sylvestre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,53CO,1,3793,7.4461,0.002,3e-04,Pin laricio de Corse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,56,3,3793,10.95,0.0087,8e-04,Pin Weymouth,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,61,371,3793,15.664,1.5321,0.0978,Sapin pectiné,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,62,296,3793,21.6284,1.6878,0.078,Épicéa commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,63,7,3793,4.4782,0.0083,0.0018,Mélèze d'Europe,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,D,64,53,3793,12.2138,0.1707,0.014,Douglas,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,02,31,3305,6.9522,0.0652,0.0094,Chêne pédonculé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,03,21,3305,7.4345,0.0472,0.0064,Chêne sessile,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,05,4,3305,12.877,0.0156,0.0012,Chêne pubescent,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,09,188,3305,9.1108,0.5183,0.0569,Hêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,10,1,3305,0.1937,1e-04,3e-04,Châtaignier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,11,59,3305,4.0028,0.0715,0.0179,Charme,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,12V,6,3305,3.1579,0.0057,0.0018,Bouleau verruqueux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,14,4,3305,43.0031,0.052,0.0012,Robinier faux acacia,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,15S,22,3305,3.9414,0.0262,0.0067,Érable sycomore,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,17C,68,3305,7.4405,0.1531,0.0206,Frêne commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,18M,1,3305,1.3639,4e-04,3e-04,Orme de montagne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,20G,8,3305,5.1763,0.0125,0.0024,Tilleul à grandes feuilles,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,20P,1,3305,0.207,1e-04,3e-04,Tilleul à petites feuilles,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,21C,6,3305,3.9576,0.0072,0.0018,Érable champêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,21O,2,3305,2.7488,0.0017,6e-04,Érable à feuilles d'obier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,23AB,6,3305,0.5569,0.001,0.0018,Alisier blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,23PM,2,3305,0.2387,1e-04,6e-04,Pommier sauvage,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,23SO,6,3305,1.0456,0.0019,0.0018,Sorbier des oiseleurs,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,24,7,3305,6.5603,0.0139,0.0021,Tremble,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,25B,1,3305,4.8278,0.0015,3e-04,Saule blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,25M,14,3305,3.0383,0.0129,0.0042,Saule marsault,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,27C,1,3305,9.3348,0.0028,3e-04,Noyer commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,31,16,3305,0.4491,0.0022,0.0048,Noisetier coudrier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,49AM,8,3305,1.5343,0.0037,0.0024,Aubépine monogyne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,49BS,2,3305,0.2694,2e-04,6e-04,Buis,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,49PM,1,3305,0.8398,3e-04,3e-04,Cerisier de Sainte Lucie,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,49PS,2,3305,0.283,2e-04,6e-04,Prunelier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,52,1,3305,4.3798,0.0013,3e-04,Pin sylvestre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,54,5,3305,18.1727,0.0275,0.0015,Pin noir d'Autriche,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,61,285,3305,16.0071,1.3803,0.0862,Sapin pectiné,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,62,285,3305,22.5973,1.9486,0.0862,Épicéa commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,63,2,3305,14.0531,0.0085,6e-04,Mélèze d'Europe,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,64,7,3305,20.1777,0.0427,0.0021,Douglas,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,E,72V,1,3305,42.7543,0.0129,3e-04,Sapin de Vancouver,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,F,02,259,12252,9.3268,0.1972,0.0211,Chêne pédonculé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,F,03,40,12252,11.4164,0.0373,0.0033,Chêne sessile,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
greco,,F,04,11,12252,4.4608,0.004,9e-04,Chêne rouge,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; VEGET5==6 (coupe vidange) / 5 ans"
