niveau,ser,greco,espar,n_plac_presence,n_plac_maille,vol_ha_present,vol_ha_maille,taux_presence,libelle_essence,millesime,source
greco,,B,25FR,35,28623,72.3575,0.0885,0.0012,Saule cassant,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,25M,1132,28623,15.9075,0.6291,0.0395,Saule marsault,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,25R,19,28623,15.3783,0.0102,7e-04,Saule roux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,25V,2,28623,12.8056,9e-04,1e-04,Saule des vanniers,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,26E,12,28623,141.5254,0.0593,4e-04,Platane à feuilles d'érable,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,27C,155,28623,21.4311,0.1161,0.0054,Noyer commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,27N,15,28623,25.1201,0.0132,5e-04,Noyer noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,29AF,47,28623,3.2349,0.0053,0.0016,,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,29AI,5,28623,7.2798,0.0013,2e-04,Ailante,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,29CM,16,28623,57.4913,0.0321,6e-04,Chêne des marais,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,29EN,20,28623,19.9106,0.0139,7e-04,Érable negundo,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,29FA,1,28623,30.5505,0.0011,0,Frêne d'Amérique,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,29LI,1,28623,13.3877,5e-04,0,Liquidambar,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,29MA,47,28623,59.9337,0.0984,0.0016,Marronnier d'Inde,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,31,1741,28623,8.5161,0.518,0.0608,Noisetier coudrier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,32,1,28623,15.4101,5e-04,0,Charme houblon,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,332G,41,28623,87.6816,0.1256,0.0014,,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,33B,6,28623,78.7501,0.0165,2e-04,Peuplier blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,33G,135,28623,129.3889,0.6103,0.0047,Peuplier grisard,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,33N,52,28623,96.0741,0.1745,0.0018,Peuplier noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,34,86,28623,72.7211,0.2185,0.003,Chêne chevelu,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,38AU,54,28623,6.0553,0.0114,0.0019,Cytise aubour,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,39,42,28623,3.0209,0.0044,0.0015,Cornouiller mâle,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,41,981,28623,9.2248,0.3162,0.0343,Alisier torminal,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,42,1,28623,100.748,0.0035,0,Tulipier de Virginie,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,49AE,24,28623,4.2506,0.0036,8e-04,Aubépine épineuse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,49AM,1226,28623,5.4854,0.235,0.0428,Aubépine monogyne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,49BO,22,28623,1.5851,0.0012,8e-04,Bourdaine,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,49BS,6,28623,8.3409,0.0017,2e-04,Buis,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,49EV,39,28623,1.7914,0.0024,0.0014,Fusain d'Europe,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,49IA,222,28623,4.7065,0.0365,0.0078,Houx,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,49LN,4,28623,7.4165,0.001,1e-04,Laurier noble,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,49PC,2,28623,6.1984,4e-04,1e-04,Prune-cerise,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,49PM,81,28623,6.0737,0.0172,0.0028,Cerisier de Sainte Lucie,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,49PS,186,28623,5.24,0.0341,0.0065,Prunelier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,49RC,42,28623,8.7112,0.0128,0.0015,Nerprun purgatif,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,49SN,308,28623,4.9622,0.0534,0.0108,Sureau noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,51,1145,28623,153.1641,6.127,0.04,Pin maritime,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,52,2425,28623,92.147,7.8069,0.0847,Pin sylvestre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,53CA,4,28623,118.5372,0.0166,1e-04,Pin laricio de Calabre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,53CO,721,28623,140.6941,3.544,0.0252,Pin laricio de Corse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,54,156,28623,97.5406,0.5316,0.0055,Pin noir d'Autriche,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,56,28,28623,60.7629,0.0594,0.001,Pin Weymouth,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,61,175,28623,73.9994,0.4524,0.0061,Sapin pectiné,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,62,326,28623,105.7611,1.2046,0.0114,Épicéa commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,63,13,28623,120.2143,0.0546,5e-04,Mélèze d'Europe,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,64,588,28623,189.884,3.9008,0.0205,Douglas,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,65,8,28623,97.273,0.0272,3e-04,Cèdre de l'Atlas,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,67,38,28623,17.0798,0.0227,0.0013,If,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,68CA,1,28623,13.3598,5e-04,0,Cyprès de l'Arizona,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,68CC,2,28623,103.2436,0.0072,1e-04,Cyprès chauve,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,68CE,2,28623,103.2107,0.0072,1e-04,,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,68CL,11,28623,64.7235,0.0249,4e-04,Cyprès de Lawson,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,68CM,1,28623,19.335,7e-04,0,Cyprès de Lambert,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,68EO,1,28623,2.6581,1e-04,0,Épicéa omorika,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,68PC,2,28623,47.4215,0.0033,1e-04,Pin de Murray,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,68PM,1,28623,32.1083,0.0011,0,Pin de Monterey,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,68SV,3,28623,104.1317,0.0109,1e-04,Séquoia toujours vert,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,68TG,5,28623,65.5192,0.0114,2e-04,Thuya géant,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,68TH,2,28623,64.5063,0.0045,1e-04,Tsuga heterophylla,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,69JC,16,28623,4.0308,0.0023,6e-04,Genévrier commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,70SC,1,28623,36.0163,0.0013,0,Sapin de Céphalonie,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,70SE,1,28623,17.9689,6e-04,0,Sapin d'Andalousie,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,71,8,28623,23.9583,0.0067,3e-04,Sapin de Nordmann,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,72V,44,28623,90.8683,0.1397,0.0015,Sapin de Vancouver,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,73,66,28623,147.369,0.3398,0.0023,Épicéa de Sitka,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,74H,1,28623,50.773,0.0018,0,Mélèze hybride,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,74J,36,28623,158.788,0.1997,0.0013,Mélèze du Japon,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,B,76,1,28623,124.7272,0.0044,0,Cèdre du Liban,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,02,5794,20077,82.1384,23.7042,0.2886,Chêne pédonculé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,03,7254,20077,94.7044,34.2175,0.3613,Chêne sessile,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,04,136,20077,89.6736,0.6074,0.0068,Chêne rouge,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,05,398,20077,49.8636,0.9885,0.0198,Chêne pubescent,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,06,2,20077,5.9002,6e-04,1e-04,Chêne vert,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,09,6560,20077,78.0143,25.4906,0.3267,Hêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,10,626,20077,114.721,3.577,0.0312,Châtaignier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,11,9342,20077,45.321,21.0882,0.4653,Charme,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,12P,98,20077,51.3091,0.2505,0.0049,Bouleau pubescent,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,12V,1550,20077,33.609,2.5947,0.0772,Bouleau verruqueux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,13B,19,20077,45.7981,0.0433,9e-04,Aulne blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,13C,1,20077,22.0452,0.0011,0,Aulne de Corse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,13G,899,20077,75.6516,3.3875,0.0448,Aulne glutineux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,14,1126,20077,74.9091,4.2012,0.0561,Robinier faux acacia,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,15P,288,20077,35.3772,0.5075,0.0143,Érable plane,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,15S,1688,20077,35.5989,2.993,0.0841,Érable sycomore,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,16,1,20077,1.2541,1e-04,0,Micocoulier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,17C,3711,20077,64.0923,11.8467,0.1848,Frêne commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,17O,7,20077,43.7111,0.0152,3e-04,Frêne oxyphylle,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,18C,376,20077,16.1244,0.302,0.0187,Orme champêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,18D,17,20077,23.0801,0.0195,8e-04,Orme lisse,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,18M,50,20077,16.8689,0.042,0.0025,Orme de montagne,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,19,535,20077,141.4446,3.7691,0.0266,Peuplier cultivé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,20G,586,20077,42.1482,1.2302,0.0292,Tilleul à grandes feuilles,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,20P,645,20077,41.8793,1.3454,0.0321,Tilleul à petites feuilles,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,21C,3627,20077,21.5263,3.8888,0.1807,Érable champêtre,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,21M,5,20077,9.1917,0.0023,2e-04,Érable de Montpellier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,21O,176,20077,28.8353,0.2528,0.0088,Érable à feuilles d'obier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,22C,7,20077,13.3162,0.0046,3e-04,Cerisier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,22G,80,20077,15.367,0.0612,0.004,Cerisier à grappes,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,22M,1736,20077,28.0337,2.424,0.0865,Merisier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,22S,9,20077,10.9935,0.0049,4e-04,Cerisier tardif,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,23AB,1024,20077,11.0459,0.5634,0.051,Alisier blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,23AF,9,20077,8.3193,0.0037,4e-04,Alisier de Fontainebleau,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,23AM,4,20077,2.6388,5e-04,2e-04,Alisier de Mougeot,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,23C,66,20077,15.6552,0.0515,0.0033,Cormier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,23PC,182,20077,10.049,0.0911,0.0091,Poirier commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,23PD,55,20077,11.9242,0.0327,0.0027,Prunier domestique,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,23PF,1,20077,2.0649,1e-04,0,Poirier à feuilles en cur,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,23PM,189,20077,10.3078,0.097,0.0094,Pommier sauvage,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,23SO,73,20077,6.4573,0.0235,0.0036,Sorbier des oiseleurs,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,24,1123,20077,46.5357,2.603,0.0559,Tremble,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,25B,133,20077,48.3874,0.3205,0.0066,Saule blanc,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,25C,36,20077,14.7041,0.0264,0.0018,Saule cendré,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,25D,1,20077,6.7799,3e-04,0,Saule drapé,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,25E3,1,20077,12.4132,6e-04,0,,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,25E5,1,20077,2.0763,1e-04,0,,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,25FR,26,20077,27.322,0.0354,0.0013,Saule cassant,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,25M,833,20077,15.2446,0.6325,0.0415,Saule marsault,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,25R,1,20077,30.2962,0.0015,0,Saule roux,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,25V,4,20077,29.9249,0.006,2e-04,Saule des vanniers,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,26E,3,20077,169.7987,0.0254,1e-04,Platane à feuilles d'érable,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,26OR,1,20077,19.3149,0.001,0,Platane d'Orient,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,27C,141,20077,21.221,0.149,0.007,Noyer commun,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,27N,9,20077,31.1703,0.014,4e-04,Noyer noir,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,29AF,33,20077,4.6434,0.0076,0.0016,,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,29AI,5,20077,23.559,0.0059,2e-04,Ailante,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,29CM,3,20077,91.8054,0.0137,1e-04,Chêne des marais,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,29EN,9,20077,34.2227,0.0153,4e-04,Érable negundo,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,29MA,31,20077,42.2113,0.0652,0.0015,Marronnier d'Inde,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,31,1363,20077,6.4575,0.4384,0.0679,Noisetier coudrier,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
greco,,C,332G,8,20077,19.6486,0.0078,4e-04,,2005-2024,"IGN IFN donnees brutes 2005-2024, Licence Ouverte Etalab v2.0 ; methode PPtools::CarteEssenceSer"
